camera_id,brand,series,model,display_name,aliases,regional_names,release_year,category,lens_type,battery_system,notes
panasonic_lumix_dmc_ts25,Panasonic,Lumix TS/FT,DMC-TS25,Panasonic Lumix DMC-TS25,"[""DMC-TS25"", ""DMC-FT25""]","{""global"": [""Panasonic Lumix DMC-TS25""], ""regional_aliases"": [""DMC-TS25"", ""DMC-FT25""]}",2013,waterproof_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_ts3,Panasonic,Lumix TS/FT,DMC-TS3,Panasonic Lumix DMC-TS3,"[""DMC-TS3"", ""DMC-FT3""]","{""global"": [""Panasonic Lumix DMC-TS3""], ""regional_aliases"": [""DMC-TS3"", ""DMC-FT3""]}",,waterproof_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_ts30,Panasonic,Lumix TS/FT,DMC-TS30,Panasonic Lumix DMC-TS30,"[""DMC-TS30"", ""DMC-FT30""]","{""global"": [""Panasonic Lumix DMC-TS30""], ""regional_aliases"": [""DMC-TS30"", ""DMC-FT30""]}",2015,waterproof_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_ts4,Panasonic,Lumix TS/FT,DMC-TS4,Panasonic Lumix DMC-TS4,"[""DMC-TS4"", ""DMC-FT4""]","{""global"": [""Panasonic Lumix DMC-TS4""], ""regional_aliases"": [""DMC-TS4"", ""DMC-FT4""]}",2012,waterproof_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_ts5,Panasonic,Lumix TS/FT,DMC-TS5,Panasonic Lumix DMC-TS5,"[""DMC-TS5"", ""DMC-FT5""]","{""global"": [""Panasonic Lumix DMC-TS5""], ""regional_aliases"": [""DMC-TS5"", ""DMC-FT5""]}",2013,waterproof_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_tz2,Panasonic,Lumix TZ,DMC-TZ2,Panasonic Lumix DMC-TZ2,"[""DMC-TZ2"", ""Panasonic DMC-TZ2"", ""Panasonic Lumix DMC-TZ2""]",{},,travel_zoom,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_tz3,Panasonic,Lumix TZ/ZS,DMC-TZ3,Panasonic Lumix DMC-TZ3,"[""DMC-TZ3"", ""DMC-ZS3""]","{""global"": [""Panasonic Lumix DMC-TZ3"", ""Panasonic Lumix DMC-ZS3""], ""regional_aliases"": [""DMC-TZ3"", ""DMC-ZS3""]}",,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_tz4,Panasonic,Lumix TZ,DMC-TZ4,Panasonic Lumix DMC-TZ4,"[""DMC-TZ4"", ""Panasonic DMC-TZ4"", ""Panasonic Lumix DMC-TZ4""]",{},,travel_zoom,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_tz5,Panasonic,Lumix TZ/ZS,DMC-TZ5,Panasonic Lumix DMC-TZ5,"[""DMC-TZ5"", ""DMC-ZS5""]","{""global"": [""Panasonic Lumix DMC-TZ5"", ""Panasonic Lumix DMC-ZS5""], ""regional_aliases"": [""DMC-TZ5"", ""DMC-ZS5""]}",2010,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_xs1,Panasonic,Lumix XS,DMC-XS1,Panasonic Lumix DMC-XS1,"[""DMC-XS1"", ""Panasonic DMC-XS1"", ""Panasonic Lumix DMC-XS1""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_zr1,Panasonic,Lumix ZR,DMC-ZR1,Panasonic Lumix DMC-ZR1,"[""DMC-ZR1"", ""Panasonic DMC-ZR1"", ""Panasonic Lumix DMC-ZR1""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_zr3,Panasonic,Lumix ZR,DMC-ZR3,Panasonic Lumix DMC-ZR3,"[""DMC-ZR3"", ""Panasonic DMC-ZR3"", ""Panasonic Lumix DMC-ZR3""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_zs1,Panasonic,Lumix TZ/ZS,DMC-ZS1,Panasonic Lumix DMC-ZS1,"[""DMC-ZS1"", ""DMC-TZ1""]","{""global"": [""Panasonic Lumix DMC-ZS1"", ""Panasonic Lumix DMC-TZ1""], ""regional_aliases"": [""DMC-ZS1"", ""DMC-TZ1""]}",2006,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs10,Panasonic,Lumix TZ/ZS,DMC-ZS10,Panasonic Lumix DMC-ZS10,"[""DMC-ZS10"", ""DMC-TZ10""]","{""global"": [""Panasonic Lumix DMC-ZS10""], ""regional_aliases"": [""DMC-ZS10"", ""DMC-TZ10""]}",2011,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs100,Panasonic,Lumix TZ/ZS,DMC-ZS100,Panasonic Lumix DMC-ZS100,"[""DMC-ZS100"", ""DMC-TZ100""]","{""global"": [""Panasonic Lumix DMC-ZS100""], ""regional_aliases"": [""DMC-ZS100"", ""DMC-TZ100""]}",2016,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs15,Panasonic,Lumix TZ/ZS,DMC-ZS15,Panasonic Lumix DMC-ZS15,"[""DMC-ZS15"", ""DMC-TZ15""]","{""global"": [""Panasonic Lumix DMC-ZS15""], ""regional_aliases"": [""DMC-ZS15"", ""DMC-TZ15""]}",2012,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs20,Panasonic,Lumix TZ/ZS,DMC-ZS20,Panasonic Lumix DMC-ZS20,"[""DMC-ZS20"", ""DMC-TZ20""]","{""global"": [""Panasonic Lumix DMC-ZS20""], ""regional_aliases"": [""DMC-ZS20"", ""DMC-TZ20""]}",2012,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs25,Panasonic,Lumix TZ/ZS,DMC-ZS25,Panasonic Lumix DMC-ZS25,"[""DMC-ZS25"", ""DMC-TZ25""]","{""global"": [""Panasonic Lumix DMC-ZS25""], ""regional_aliases"": [""DMC-ZS25"", ""DMC-TZ25""]}",2013,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs27,Panasonic,Lumix ZS,DMC-ZS27,Panasonic Lumix DMC-ZS27,"[""DMC-ZS27"", ""Panasonic DMC-ZS27"", ""Panasonic Lumix DMC-ZS27""]",{},,travel_zoom,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_zs30,Panasonic,Lumix TZ/ZS,DMC-ZS30,Panasonic Lumix DMC-ZS30,"[""DMC-ZS30"", ""DMC-TZ30""]","{""global"": [""Panasonic Lumix DMC-ZS30""], ""regional_aliases"": [""DMC-ZS30"", ""DMC-TZ30""]}",,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs35,Panasonic,Lumix ZS,DMC-ZS35,Panasonic Lumix DMC-ZS35,"[""DMC-ZS35"", ""Panasonic DMC-ZS35"", ""Panasonic Lumix DMC-ZS35""]",{},,travel_zoom,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_zs40,Panasonic,Lumix ZS,DMC-ZS40,Panasonic Lumix DMC-ZS40,"[""DMC-ZS40"", ""Panasonic DMC-ZS40"", ""Panasonic Lumix DMC-ZS40""]",{},,travel_zoom,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_zs45,Panasonic,Lumix TZ/ZS,DMC-ZS45,Panasonic Lumix DMC-ZS45,"[""DMC-ZS45"", ""DMC-TZ45""]","{""global"": [""Panasonic Lumix DMC-ZS45""], ""regional_aliases"": [""DMC-ZS45"", ""DMC-TZ45""]}",2015,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs50,Panasonic,Lumix TZ/ZS,DMC-ZS50,Panasonic Lumix DMC-ZS50,"[""DMC-ZS50"", ""DMC-TZ70"", ""Panasonic Lumix DMC-TZ70"", ""Lumix TZ70"", ""Lumix ZS50""]","{""global"": [""Panasonic Lumix DMC-TZ70"", ""DMC-TZ70""], ""research_aliases"": [""DMC-ZS50"", ""DMC-TZ70"", ""Panasonic Lumix DMC-TZ70"", ""Lumix TZ70"", ""Lumix ZS50""], ""us"": [""Panasonic Lumix DMC-ZS50"", ""DMC-ZS50""]}",2015,travel_zoom,fixed_lens,proprietary_li_ion,Candidate and regional alias confirmed from Panasonic official DMC-ZS50 / DMC-TZ70 manual.
panasonic_lumix_dmc_zs60,Panasonic,Lumix TZ/ZS,DMC-ZS60,Panasonic Lumix DMC-ZS60,"[""DMC-ZS60"", ""DMC-TZ60""]","{""global"": [""Panasonic Lumix DMC-ZS60""], ""regional_aliases"": [""DMC-ZS60"", ""DMC-TZ60""]}",2016,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs7,Panasonic,Lumix TZ/ZS,DMC-ZS7,Panasonic Lumix DMC-ZS7,"[""DMC-ZS7"", ""DMC-TZ7""]","{""global"": [""Panasonic Lumix DMC-ZS7""], ""regional_aliases"": [""DMC-ZS7"", ""DMC-TZ7""]}",2010,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_zs8,Panasonic,Lumix TZ/ZS,DMC-ZS8,Panasonic Lumix DMC-ZS8,"[""DMC-ZS8"", ""DMC-TZ8""]","{""global"": [""Panasonic Lumix DMC-ZS8""], ""regional_aliases"": [""DMC-ZS8"", ""DMC-TZ8""]}",2011,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
pentax_optio_330gs,Pentax,Optio,Optio 330GS,Pentax Optio 330GS,"[""Optio 330GS""]","{""global"": [""Pentax Optio 330GS""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
pentax_optio_33l,Pentax,Optio,Optio 33L,Pentax Optio 33L,"[""Optio 33L""]","{""global"": [""Pentax Optio 33L""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
pentax_optio_33wr,Pentax,Optio,Optio 33WR,Pentax Optio 33WR,"[""Optio 33WR""]","{""global"": [""Pentax Optio 33WR""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
pentax_wg_90,Pentax,WG,WG-90,PENTAX WG-90,"[""Pentax WG-90"", ""Ricoh WG-90""]","{""global"": [""PENTAX WG-90""]}",,waterproof_compact,fixed_lens,proprietary_li_ion,
ricoh_caplio_gx100,Ricoh,Caplio,Caplio GX100,Ricoh Caplio GX100,"[""Caplio GX100""]","{""global"": [""Ricoh Caplio GX100""]}",,large_sensor_compact,fixed_lens,aaa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
ricoh_caplio_rr120,Ricoh,Caplio,Caplio RR120,Ricoh Caplio RR120,"[""Caplio RR120""]","{""global"": [""Ricoh Caplio RR120""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
ricoh_cx1,Ricoh,CX,CX1,Ricoh CX1,"[""CX1""]","{""global"": [""Ricoh CX1""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
ricoh_cx2,Ricoh,CX,CX2,Ricoh CX2,"[""CX2""]","{""global"": [""Ricoh CX2""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
ricoh_cx3,Ricoh,CX,CX3,Ricoh CX3,"[""CX3""]","{""global"": [""Ricoh CX3""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
ricoh_cx4,Ricoh,CX,CX4,Ricoh CX4,"[""CX4""]","{""global"": [""Ricoh CX4""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
ricoh_cx5,Ricoh,CX,CX5,Ricoh CX5,"[""CX5""]","{""global"": [""Ricoh CX5""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
ricoh_cx6,Ricoh,CX,CX6,Ricoh CX6,"[""CX6""]","{""global"": [""Ricoh CX6""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
ricoh_g600,Ricoh,Rugged,G600,Ricoh G600,"[""G600""]","{""global"": [""Ricoh G600""]}",,point_and_shoot,fixed_lens,aaa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
ricoh_gr_iii,Ricoh,GR,GR III,RICOH GR III,"[""Ricoh GR III"", ""GR III""]","{""global"": [""RICOH GR III""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
ricoh_gr_iiix,Ricoh,GR,GR IIIx,RICOH GR IIIx,"[""Ricoh GR IIIx"", ""GR IIIx""]","{""global"": [""RICOH GR IIIx""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
ricoh_wg_6,Ricoh,WG,WG-6,Ricoh WG-6,"[""RICOH WG-6""]",{},2019,waterproof_compact,fixed_lens,proprietary_li_ion,
samsung_digimax_240,Samsung,Digimax,Digimax 240,Samsung Digimax 240,"[""Digimax 240""]","{""global"": [""Samsung Digimax 240""]}",,point_and_shoot,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_dv300f,Samsung,DV,DV300F,Samsung DV300F,"[""DV300F""]","{""global"": [""Samsung DV300F""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_pl100,Samsung,PL,PL100,Samsung PL100,"[""PL100""]","{""global"": [""Samsung PL100""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_pl120,Samsung,PL,PL120,Samsung PL120,[],{},2011,point_and_shoot,fixed_lens,proprietary_li_ion,
samsung_pl170,Samsung,PL,PL170,Samsung PL170,"[""PL170""]","{""global"": [""Samsung PL170""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_pl20,Samsung,PL,PL20,Samsung PL20,"[""PL20""]","{""global"": [""Samsung PL20""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_pl200,Samsung,PL,PL200,Samsung PL200,"[""PL200""]","{""global"": [""Samsung PL200""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_pl90,Samsung,PL,PL90,Samsung PL90,"[""PL90""]","{""global"": [""Samsung PL90""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_st150f,Samsung,ST,ST150F,Samsung ST150F,"[""ST151F"", ""ST152F""]",{},2013,point_and_shoot,fixed_lens,proprietary_li_ion,
samsung_st30,Samsung,ST,ST30,Samsung ST30,"[""ST30""]","{""global"": [""Samsung ST30""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_st65,Samsung,ST,ST65,Samsung ST65,"[""ST65""]","{""global"": [""Samsung ST65""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_st70,Samsung,ST,ST70,Samsung ST70,"[""ST70"", ""Samsung TL110""]","{""global"": [""Samsung ST70""], ""research_aliases"": [""Samsung TL110""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_st90,Samsung,ST,ST90,Samsung ST90,"[""ST90""]","{""global"": [""Samsung ST90""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_st95,Samsung,ST,ST95,Samsung ST95,"[""ST95""]","{""global"": [""Samsung ST95""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_wb1000,Samsung,WB,WB1000,Samsung WB1000,"[""WB1000"", ""VLUU WB1000"", ""Samsung TL320"", ""TL320""]","{""global"": [""Samsung WB1000""], ""research_aliases"": [""VLUU WB1000"", ""Samsung TL320"", ""TL320""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_wb2200f,Samsung,WB,WB2200F,Samsung WB2200F,[],{},2014,bridge_superzoom,fixed_lens,proprietary_li_ion,Battery mapping currently sourced from non-Samsung manual/database sources.
samsung_wb350f,Samsung,WB,WB350F,Samsung WB350F,"[""SMART Camera WB350F""]",{},2014,travel_zoom,fixed_lens,proprietary_li_ion,
samsung_wb550,Samsung,WB,WB550,Samsung WB550,"[""WB550""]","{""global"": [""Samsung WB550""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_wb600,Samsung,WB,WB600,Samsung WB600,"[""WB600""]","{""global"": [""Samsung WB600""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
samsung_wb650,Samsung,WB,WB650,Samsung WB650,"[""WB650""]","{""global"": [""Samsung WB650""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sigma_dp0_quattro,Sigma,dp Quattro,dp0 Quattro,Sigma dp0 Quattro,"[""dp0 Quattro""]","{""global"": [""Sigma dp0 Quattro""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
sigma_dp1_merrill,Sigma,DP Merrill,DP1 Merrill,Sigma DP1 Merrill,"[""DP1Merrill""]",{},2012,large_sensor_compact,fixed_lens,proprietary_li_ion,
sigma_dp1_quattro,Sigma,dp Quattro,dp1 Quattro,Sigma dp1 Quattro,"[""dp1 Quattro""]","{""global"": [""Sigma dp1 Quattro""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
sigma_dp1x,Sigma,DP,DP1x,Sigma DP1x,"[""DP1X""]",{},2010,large_sensor_compact,fixed_lens,proprietary_li_ion,
sigma_dp2_merrill,Sigma,DP Merrill,DP2 Merrill,Sigma DP2 Merrill,"[""DP2Merrill""]",{},2012,large_sensor_compact,fixed_lens,proprietary_li_ion,
sigma_dp2_quattro,Sigma,dp Quattro,dp2 Quattro,Sigma dp2 Quattro,"[""dp2 Quattro""]","{""global"": [""Sigma dp2 Quattro""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
sigma_dp3_quattro,Sigma,dp Quattro,dp3 Quattro,Sigma dp3 Quattro,"[""dp3 Quattro""]","{""global"": [""Sigma dp3 Quattro""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_f77a,Sony,Cyber-shot DSC-F,DSC-F77A,Sony Cyber-shot DSC-F77A,"[""DSC-F77A"", ""Sony DSC-F77A"", ""Sony Cyber-shot DSC-F77A"", ""F77A"", ""Sony F77A"", ""Cyber-shot F77A""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_f828,Sony,Cyber-shot DSC-F,DSC-F828,Sony Cyber-shot DSC-F828,"[""DSC-F828"", ""Sony DSC-F828"", ""Sony Cyber-shot DSC-F828"", ""F828"", ""Sony F828"", ""Cyber-shot F828""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_f88,Sony,Cyber-shot DSC-F,DSC-F88,Sony Cyber-shot DSC-F88,"[""DSC-F88"", ""Sony DSC-F88"", ""Sony Cyber-shot DSC-F88"", ""F88"", ""Sony F88"", ""Cyber-shot F88""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_g1,Sony,Cyber-shot DSC-G,DSC-G1,Sony Cyber-shot DSC-G1,"[""DSC-G1"", ""Sony DSC-G1"", ""Sony Cyber-shot DSC-G1"", ""Sony G1"", ""Cyber-shot G1""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_g3,Sony,Cyber-shot DSC-G,DSC-G3,Sony Cyber-shot DSC-G3,"[""DSC-G3"", ""Sony DSC-G3"", ""Sony Cyber-shot DSC-G3"", ""G3"", ""Sony G3"", ""Cyber-shot G3""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_h1,Sony,Cyber-shot DSC-H,DSC-H1,Sony Cyber-shot DSC-H1,"[""DSC-H1"", ""Cyber-shot DSC-H1""]","{""global"": [""Sony Cyber-shot DSC-H1""], ""sony_code"": [""DSC-H1""]}",,bridge_superzoom,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h10,Sony,Cyber-shot DSC-H,DSC-H10,Sony Cyber-shot DSC-H10,"[""DSC-H10"", ""Cyber-shot DSC-H10""]","{""global"": [""Sony Cyber-shot DSC-H10""], ""sony_code"": [""DSC-H10""]}",2008,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h100,Sony,Cyber-shot DSC-H,DSC-H100,Sony Cyber-shot DSC-H100,"[""DSC-H100"", ""Cyber-shot DSC-H100""]","{""global"": [""Sony Cyber-shot DSC-H100""], ""sony_code"": [""DSC-H100""]}",,bridge_superzoom,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h2,Sony,Cyber-shot DSC-H,DSC-H2,Sony Cyber-shot DSC-H2,"[""DSC-H2"", ""Cyber-shot DSC-H2""]","{""global"": [""Sony Cyber-shot DSC-H2""], ""sony_code"": [""DSC-H2""]}",,bridge_superzoom,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h20,Sony,Cyber-shot DSC-H,DSC-H20,Sony Cyber-shot DSC-H20,"[""DSC-H20"", ""Cyber-shot DSC-H20""]","{""global"": [""Sony Cyber-shot DSC-H20""], ""sony_code"": [""DSC-H20""]}",2009,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h200,Sony,Cyber-shot DSC-H,DSC-H200,Sony Cyber-shot DSC-H200,"[""DSC-H200"", ""Cyber-shot DSC-H200""]","{""global"": [""Sony Cyber-shot DSC-H200""], ""sony_code"": [""DSC-H200""]}",2013,bridge_superzoom,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h3,Sony,Cyber-shot DSC-H,DSC-H3,Sony Cyber-shot DSC-H3,"[""DSC-H3"", ""Cyber-shot DSC-H3""]","{""global"": [""Sony Cyber-shot DSC-H3""], ""sony_code"": [""DSC-H3""]}",2007,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h300,Sony,Cyber-shot DSC-H,DSC-H300,Sony Cyber-shot DSC-H300,"[""DSC-H300"", ""Cyber-shot DSC-H300""]","{""global"": [""Sony Cyber-shot DSC-H300""], ""sony_code"": [""DSC-H300""]}",2014,bridge_superzoom,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h400,Sony,Cyber-shot DSC-H,DSC-H400,Sony Cyber-shot DSC-H400,"[""DSC-H400"", ""Cyber-shot DSC-H400""]","{""global"": [""Sony Cyber-shot DSC-H400""], ""sony_code"": [""DSC-H400""]}",2014,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h5,Sony,Cyber-shot DSC-H,DSC-H5,Sony Cyber-shot DSC-H5,"[""DSC-H5"", ""Cyber-shot DSC-H5""]","{""global"": [""Sony Cyber-shot DSC-H5""], ""sony_code"": [""DSC-H5""]}",2006,bridge_superzoom,fixed_lens,aa,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h50,Sony,Cyber-shot DSC-H,DSC-H50,Sony Cyber-shot DSC-H50,"[""DSC-H50"", ""Cyber-shot DSC-H50""]","{""global"": [""Sony Cyber-shot DSC-H50""], ""sony_code"": [""DSC-H50""]}",2008,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h55,Sony,Cyber-shot DSC-H,DSC-H55,Sony Cyber-shot DSC-H55,"[""DSC-H55"", ""Cyber-shot DSC-H55"", ""Sony H55""]","{""global"": [""Sony Cyber-shot DSC-H55""], ""research_aliases"": [""Sony H55"", ""DSC-H55""], ""sony_code"": [""DSC-H55""]}",2010,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h7,Sony,Cyber-shot DSC-H,DSC-H7,Sony Cyber-shot DSC-H7,"[""DSC-H7"", ""Cyber-shot DSC-H7""]","{""global"": [""Sony Cyber-shot DSC-H7""], ""sony_code"": [""DSC-H7""]}",2007,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_h70,Sony,Cyber-shot DSC-H,DSC-H70,Sony Cyber-shot DSC-H70,"[""DSC-H70"", ""Cyber-shot DSC-H70"", ""Sony H70""]","{""global"": [""Sony Cyber-shot DSC-H70""], ""research_aliases"": [""Sony H70"", ""DSC-H70""], ""sony_code"": [""DSC-H70""]}",2011,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
