camera_id,display_name,brand,series,release_year,reason,candidate_source_name,candidate_source_url,checked_source_urls,last_checked
pentax_optio_s30,Pentax Optio S30,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S30,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s4,Pentax Optio S4,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S4,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s40,Pentax Optio S40,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S40,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s45,Pentax Optio S45,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S45,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s4i,Pentax Optio S4i,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S4i,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s50,Pentax Optio S50,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S50,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s55,Pentax Optio S55,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S55,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s5i,Pentax Optio S5i,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S5i,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s5n,Pentax Optio S5n,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S5n,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s5z,Pentax Optio S5z,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S5z,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s6,Pentax Optio S6,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S6,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s60,Pentax Optio S60,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S60,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_s7,Pentax Optio S7,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio S7,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_sv,Pentax Optio SV,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio SV,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_svi,Pentax Optio SVi,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio SVi,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_t10,Pentax Optio T10,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio T10,https://camera-wiki.org/wiki/Pentax_Optio_T10,"[""https://camera-wiki.org/wiki/Pentax_Optio_T10""]",2026-05-24
pentax_optio_t20,Pentax Optio T20,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio T20,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_t30,Pentax Optio T30,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio T30,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_v10,Pentax Optio V10,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio V10,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_v20,Pentax Optio V20,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio V20,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_w10,Pentax Optio W10,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio W10,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_w20,Pentax Optio W20,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio W20,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_w30,Pentax Optio W30,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio W30,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_w60,Pentax Optio W60,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio W60,https://camera-wiki.org/wiki/Pentax_Optio_W60,"[""https://camera-wiki.org/wiki/Pentax_Optio_W60""]",2026-05-24
pentax_optio_w80,Pentax Optio W80,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio W80,https://camera-wiki.org/wiki/Pentax_Optio_W80,"[""https://camera-wiki.org/wiki/Pentax_Optio_W80""]",2026-05-24
pentax_optio_w90,Pentax Optio W90,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio W90,https://camera-wiki.org/wiki/Pentax_Optio_W90,"[""https://camera-wiki.org/wiki/Pentax_Optio_W90""]",2026-05-24
pentax_optio_wg_1,Pentax Optio WG-1,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio WG-1,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_wp,Pentax Optio WP,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio WP,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_wpi,Pentax Optio WPi,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio WPi,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_ws80,Pentax Optio WS80,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio WS80,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_x,Pentax Optio X,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio X,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
pentax_optio_z10,Pentax Optio Z10,Pentax,Optio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Pentax Optio Z10,https://camera-wiki.org/wiki/Pentax,"[""https://camera-wiki.org/wiki/Pentax""]",2026-05-24
ricoh_caplio_300g,Ricoh Caplio 300G,Ricoh,Caplio,,Direct research attempted; source found but no explicit battery text was extracted.,Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh"", ""https://safe-manuals.com/user-manual/ricoh/caplio-300g""]",2026-05-25
ricoh_caplio_400g_wide,Ricoh Caplio 400G Wide,Ricoh,Caplio,,Direct research attempted; source found but no explicit battery text was extracted.,Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh"", ""https://safe-manuals.com/user-manual/ricoh/caplio-400g-wide""]",2026-05-25
ricoh_caplio_500g_wide,Ricoh Caplio 500G Wide,Ricoh,Caplio,,Direct research attempted; source found but no explicit battery text was extracted.,Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh"", ""https://safe-manuals.com/user-manual/ricoh/caplio-500g-wide""]",2026-05-25
ricoh_caplio_500se,Ricoh Caplio 500SE,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_g3,Ricoh Caplio G3,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_g3_model_m,Ricoh Caplio G3 model M,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_g3_model_s,Ricoh Caplio G3 model S,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_g4,Ricoh Caplio G4,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_g4_wide,Ricoh Caplio G4 Wide,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_gx,Ricoh Caplio GX,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh Caplio GX,https://camera-wiki.org/wiki/Ricoh_Caplio_GX,"[""https://camera-wiki.org/wiki/Ricoh_Caplio_GX""]",2026-05-24
ricoh_caplio_gx8,Ricoh Caplio GX8,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh Caplio GX8,https://camera-wiki.org/wiki/Ricoh_Caplio_GX8,"[""https://camera-wiki.org/wiki/Ricoh_Caplio_GX8""]",2026-05-24
ricoh_caplio_pro_g3,Ricoh Caplio Pro G3,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_r1,Ricoh Caplio R1,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_r1s,Ricoh Caplio R1S,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_r1v,Ricoh Caplio R1V,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_r2,Ricoh Caplio R2,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_r2s,Ricoh Caplio R2S,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_r3,Ricoh Caplio R3,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_r30,Ricoh Caplio R30,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_r4,Ricoh Caplio R4,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh Caplio R4,https://camera-wiki.org/wiki/Ricoh_Caplio_R4,"[""https://camera-wiki.org/wiki/Ricoh_Caplio_R4""]",2026-05-24
ricoh_caplio_r40,Ricoh Caplio R40,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_r5,Ricoh Caplio R5,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh Caplio R5,https://camera-wiki.org/wiki/Ricoh_Caplio_R5,"[""https://camera-wiki.org/wiki/Ricoh_Caplio_R5""]",2026-05-24
ricoh_caplio_r6,Ricoh Caplio R6,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh Caplio R6,https://camera-wiki.org/wiki/Ricoh_Caplio_R6,"[""https://camera-wiki.org/wiki/Ricoh_Caplio_R6""]",2026-05-24
ricoh_caplio_r7,Ricoh Caplio R7,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh Caplio R7,https://camera-wiki.org/wiki/Ricoh_Caplio_R7,"[""https://camera-wiki.org/wiki/Ricoh_Caplio_R7""]",2026-05-24
ricoh_caplio_rr1,Ricoh Caplio RR1,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh Caplio RR1,https://camera-wiki.org/wiki/Ricoh_Caplio_RR1,"[""https://camera-wiki.org/wiki/Ricoh_Caplio_RR1""]",2026-05-24
ricoh_caplio_rr10,Ricoh Caplio RR10,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh Caplio RR10,https://camera-wiki.org/wiki/Ricoh_Caplio_RR10,"[""https://camera-wiki.org/wiki/Ricoh_Caplio_RR10""]",2026-05-24
ricoh_caplio_rr211,Ricoh Caplio RR211,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh Caplio RR211,https://camera-wiki.org/wiki/Ricoh_Caplio_RR211,"[""https://camera-wiki.org/wiki/Ricoh_Caplio_RR211""]",2026-05-24
ricoh_caplio_rr230,Ricoh Caplio RR230,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rr30,Ricoh Caplio RR30,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rr330,Ricoh Caplio RR330,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rr530,Ricoh Caplio RR530,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rr630,Ricoh Caplio RR630,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rr660,Ricoh Caplio RR660,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rr730,Ricoh Caplio RR730,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rr750,Ricoh Caplio RR750,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rr770,Ricoh Caplio RR770,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rx,Ricoh Caplio RX,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_caplio_rz1,Ricoh Caplio RZ1,Ricoh,Caplio,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
ricoh_gr,Ricoh GR,Ricoh,GR,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh GR,https://camera-wiki.org/wiki/Ricoh_GR,"[""https://camera-wiki.org/wiki/Ricoh_GR""]",2026-05-24
ricoh_gr_digital,Ricoh GR Digital,Ricoh,GR,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh GR Digital,https://camera-wiki.org/wiki/Ricoh_GR_Digital,"[""https://camera-wiki.org/wiki/Ricoh_GR_Digital""]",2026-05-24
ricoh_gr_digital_ii,Ricoh GR Digital II,Ricoh,GR,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh GR Digital II,https://camera-wiki.org/wiki/Ricoh_GR_Digital_II,"[""https://camera-wiki.org/wiki/Ricoh_GR_Digital_II""]",2026-05-24
ricoh_gr_digital_iii,Ricoh GR Digital III,Ricoh,GR,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh GR Digital III,https://camera-wiki.org/wiki/Ricoh_GR_Digital_III,"[""https://camera-wiki.org/wiki/Ricoh_GR_Digital_III""]",2026-05-24
ricoh_gr_digital_iv,Ricoh GR Digital IV,Ricoh,GR,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh GR Digital IV,https://camera-wiki.org/wiki/Ricoh_GR_Digital_IV,"[""https://camera-wiki.org/wiki/Ricoh_GR_Digital_IV""]",2026-05-24
ricoh_g700,Ricoh G700,Ricoh,Rugged,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh G700,https://camera-wiki.org/wiki/Ricoh_G700,"[""https://camera-wiki.org/wiki/Ricoh_G700""]",2026-05-24
ricoh_g700se,Ricoh G700SE,Ricoh,Rugged,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh G700SE,https://camera-wiki.org/wiki/Ricoh_G700SE,"[""https://camera-wiki.org/wiki/Ricoh_G700SE""]",2026-05-24
ricoh_px,Ricoh PX,Ricoh,Rugged,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Ricoh/Pentax compact catalog,https://camera-wiki.org/wiki/Ricoh,"[""https://camera-wiki.org/wiki/Ricoh""]",2026-05-24
samsung_digimax_101,Samsung Digimax 101,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_130,Samsung Digimax 130,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_200,Samsung Digimax 200,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_201,Samsung Digimax 201,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_210se,Samsung Digimax 210SE,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_220se,Samsung Digimax 220SE,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_230,Samsung Digimax 230,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_330,Samsung Digimax 330,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_35,Samsung Digimax 35,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_350s,Samsung Digimax 350S,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_350se,Samsung Digimax 350SE,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_35duo,Samsung Digimax 35DUO,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_35mp3,Samsung Digimax 35Mp3,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_360,Samsung Digimax 360,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_370,Samsung Digimax 370,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_410,Samsung Digimax 410,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_420,Samsung Digimax 420,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_430,Samsung Digimax 430,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_50duo,Samsung Digimax 50DUO,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_530,Samsung Digimax 530,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_800,Samsung Digimax 800,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_a302,Samsung Digimax A302,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_a4,Samsung Digimax A4,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_a40,Samsung Digimax A40,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_a400,Samsung Digimax A400,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_a402,Samsung Digimax A402,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_a403,Samsung Digimax A403,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_a5,Samsung Digimax A5,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
samsung_digimax_a50,Samsung Digimax A50,Samsung,Digimax,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Samsung catalog,https://camera-wiki.org/wiki/Samsung,"[""https://camera-wiki.org/wiki/Samsung""]",2026-05-24
