camera_id,battery_id,status,quantity_required,note,source_name,source_url,source_type,confidence,last_verified
olympus_c_1400xl,generic_aa,uses_aa,4,powered by 4x AA batteries. A PC sync terminal is also available. The camera measures 114 x 84 x 130 mm and weighs 471 g. Olympus C-1400XL - back top right image by Dhr. Foto ( Image rights ) Links Olympus D-620L user manual at Manualsl,Camera-wiki Olympus C-1400XL,https://camera-wiki.org/wiki/Olympus_D-620L_/_C-1400XL,trusted_database,medium,2026-05-24
olympus_c_2,generic_aa,uses_aa,2,powered by either 1 x CR-V3 Lithium or 2 x AA / LR6 batteries. details image by Mario Pinho ( Image rights ) C-2 Zoom image by datsusaramode ( Image rights ) Links Olympus C-220 Zoom user manual at Manualslib Olympus Camedia C-220 Zoom review at D,Camera-wiki Olympus C-2,https://camera-wiki.org/wiki/Olympus_C-220_Zoom,trusted_database,medium,2026-05-24
olympus_c_2,generic_cr_v3,fully_compatible,1,powered by either 1 x CR-V3 Lithium or 2 x AA / LR6 batteries. details image by Mario Pinho ( Image rights ) C-2 Zoom image by datsusaramode ( Image rights ) Links Olympus C-220 Zoom user manual at Manualslib Olympus Camedia C-220 Zoom review at D,Camera-wiki Olympus C-2,https://camera-wiki.org/wiki/Olympus_C-220_Zoom,trusted_database,medium,2026-05-24
olympus_c_2000,generic_aa,uses_aa,4,"Power comes from four AA batteries. Data is stored on SmartMedia cards. There is a choice of programmed, aperture- or shutter-priority automatic exposure. Notes ↑ Reviews such as Phil Askey on dpreview are dated 1999. Links Olympus C-2000 Zoom",Camera-wiki Olympus C-2000,https://camera-wiki.org/wiki/Olympus_C-2000_Zoom,trusted_database,medium,2026-05-24
olympus_c_21,generic_aa,uses_aa,2,"uses SmartMedia for removable storage, which is loaded at the base of the camera. There is a tripod bush, but accessing the memory card, and battery compartment requires releasing the tripod. Computer i/o is with a RS232C serial interface with both Windows (9pin) and Macintosh (din8) connections possible. It can be powered by either lithium CR-V3 or two AA batteries battery level, photo quality, flash mode, exposure comp, spot metering mode, and the number of photos that can be captured. An optical finder is available with marks for parallax correction when using macro mode. A built-in flash has a range of 18 inches to 14 feet. battery compartment requires releasing the tripod. Computer i/o is with a RS232C serial interface with both Windows (9pin) and Macintosh (din8) connections possible. It can be powered by either lithium CR-V3 or two AA batteries. Links Olympus C-21 user manual at Manu",Camera-wiki Olympus C-21,https://camera-wiki.org/wiki/Olympus_C-21,trusted_database,medium,2026-05-24
olympus_c_21,generic_cr_v3,fully_compatible,1,"uses SmartMedia for removable storage, which is loaded at the base of the camera. There is a tripod bush, but accessing the memory card, and battery compartment requires releasing the tripod. Computer i/o is with a RS232C serial interface with both Windows (9pin) and Macintosh (din8) connections possible. It can be powered by either lithium CR-V3 or two AA batteries battery level, photo quality, flash mode, exposure comp, spot metering mode, and the number of photos that can be captured. An optical finder is available with marks for parallax correction when using macro mode. A built-in flash has a range of 18 inches to 14 feet. battery compartment requires releasing the tripod. Computer i/o is with a RS232C serial interface with both Windows (9pin) and Macintosh (din8) connections possible. It can be powered by either lithium CR-V3 or two AA batteries. Links Olympus C-21 user manual at Manu",Camera-wiki Olympus C-21,https://camera-wiki.org/wiki/Olympus_C-21,trusted_database,medium,2026-05-24
olympus_c_211,generic_aa,uses_aa,4,"uses USB type B connector, and a composite RCA cord for video. It is powered by 4x AA batteries or 2x CR-V3 lithiums. It weighs in at approx. 680g. Images are recorded in JPEG or TIFF with a maximum resolution of 1600×1200. A few built-in editing options included crop, brightness and sharpen are also ava batteries or 2x CR-V3 lithiums. It weighs in at approx. 680g. Images are recorded in JPEG or TIFF with a maximum resolution of 1600×1200. A few built-in editing options included crop, brightness and sharpen are also available. There are five flash modes, auto, red eye,",Camera-wiki Olympus C-211,https://camera-wiki.org/wiki/Olympus_C-211_Zoom,trusted_database,medium,2026-05-24
olympus_c_211,generic_cr_v3,fully_compatible,1,"uses USB type B connector, and a composite RCA cord for video. It is powered by 4x AA batteries or 2x CR-V3 lithiums. It weighs in at approx. 680g. Images are recorded in JPEG or TIFF with a maximum resolution of 1600×1200. A few built-in editing options included crop, brightness and sharpen are also ava batteries or 2x CR-V3 lithiums. It weighs in at approx. 680g. Images are recorded in JPEG or TIFF with a maximum resolution of 1600×1200. A few built-in editing options included crop, brightness and sharpen are also available. There are five flash modes, auto, red eye,",Camera-wiki Olympus C-211,https://camera-wiki.org/wiki/Olympus_C-211_Zoom,trusted_database,medium,2026-05-24
olympus_c_2500l,generic_aa,uses_aa,4,"powered by 4x AA batteries, rechargeable NiMh batteries are included along with a charger. Olympus C-2500L - back half-press image by Dhr. Foto ( Image rights ) Links Olympus C-2500L user manual at Manualslib D-2500 L review at Digital",Camera-wiki Olympus C-2500L,https://camera-wiki.org/wiki/Olympus_C-2500L,trusted_database,medium,2026-05-24
olympus_c_3020,generic_aa,uses_aa,4,"uses 3.3v SmartMedia cards for media storage and usually includes a 8MB card. It uses USB for connectivity and is powerd by 2x CR-V3 or 4x AA batteries. C-3100 image by datsusaramode ( Image rights ) Links Olympus C-3020 user manual at Manualslib Olympus C-3020 review at Imaging Resource Retrieved from "" https://camera-wiki.org/index.php?title=Olympu",Camera-wiki Olympus C-3020,https://camera-wiki.org/wiki/Olympus_C-3020_Zoom,trusted_database,medium,2026-05-24
olympus_c_3020,generic_cr_v3,fully_compatible,1,"uses 3.3v SmartMedia cards for media storage and usually includes a 8MB card. It uses USB for connectivity and is powerd by 2x CR-V3 or 4x AA batteries. C-3100 image by datsusaramode ( Image rights ) Links Olympus C-3020 user manual at Manualslib Olympus C-3020 review at Imaging Resource Retrieved from "" https://camera-wiki.org/index.php?title=Olympu",Camera-wiki Olympus C-3020,https://camera-wiki.org/wiki/Olympus_C-3020_Zoom,trusted_database,medium,2026-05-24
olympus_c_3040,generic_aa,uses_aa,4,"uses 3.3v SmartMedia cards for media storage and usually includes a 16MB card. It uses USB or serial RS232C for connectivity and is powered by 2x CR-V3 or 4x AA batteries. Links Olympus C-3040 user manual at Manualslib Olympus C-3040Z review at DPReview.com Retrieved from "" https://camera-wiki.org/index.php?title=Olympus_C-3040_Zoom&oldid=253467 "" Categories : Flickr i",Camera-wiki Olympus C-3040,https://camera-wiki.org/wiki/Olympus_C-3040_Zoom,trusted_database,medium,2026-05-24
olympus_c_3040,generic_cr_v3,fully_compatible,1,"uses 3.3v SmartMedia cards for media storage and usually includes a 16MB card. It uses USB or serial RS232C for connectivity and is powered by 2x CR-V3 or 4x AA batteries. Links Olympus C-3040 user manual at Manualslib Olympus C-3040Z review at DPReview.com Retrieved from "" https://camera-wiki.org/index.php?title=Olympus_C-3040_Zoom&oldid=253467 "" Categories : Flickr i",Camera-wiki Olympus C-3040,https://camera-wiki.org/wiki/Olympus_C-3040_Zoom,trusted_database,medium,2026-05-24
olympus_c_40,generic_aa,uses_aa,,"uses SmartMedia for data storage and can be powered by a single lithium CR-V3 or two x AA batteries. Links Olympus C-40 user manual at Manualslib Olympus C-40 Zoom review at DPReview.com Retrieved from "" https://camera-wiki.org/index.php?title=Olympus_C-40_Zoom&oldid=247900 "" Categories : Flickr Source confirms AA/AAA battery type but does not state quantity.",Camera-wiki Olympus C-40,https://camera-wiki.org/wiki/Olympus_C-40_Zoom,trusted_database,medium,2026-05-24
olympus_c_40,generic_cr_v3,fully_compatible,1,"uses SmartMedia for data storage and can be powered by a single lithium CR-V3 or two x AA batteries. Links Olympus C-40 user manual at Manualslib Olympus C-40 Zoom review at DPReview.com Retrieved from "" https://camera-wiki.org/index.php?title=Olympus_C-40_Zoom&oldid=247900 "" Categories : Flickr",Camera-wiki Olympus C-40,https://camera-wiki.org/wiki/Olympus_C-40_Zoom,trusted_database,medium,2026-05-24
olympus_c_480,generic_aa,uses_aa,2,"uses XD-Picture Card for media storage. It is powered by a two AA batteries. Links Olympus C-480 user manual at Manualslib Press release at Digital Photography Review Olympus D-545 Zoom user reviews at DPReview.com Retrieved from "" https://camera-wiki.org/index.php?title=Olympus_C-480",Camera-wiki Olympus C-480,https://camera-wiki.org/wiki/Olympus_C-480_Zoom,trusted_database,medium,2026-05-24
olympus_c_5050,generic_aa,uses_aa,4,"Batteries or 4 AA Alkaline Batteries Tripod mount socket Links Olympus C-5050 user manual at Manualslib Olympus C-5050 Zoom review at DPReview.com Sample C-5050 Images Retrieved from "" https://camera-wiki.org/index.php?title=Olympus_C-5050_Zoom&oldid=247893 "" Categorie",Camera-wiki Olympus C-5050,https://camera-wiki.org/wiki/Olympus_C-5050_Zoom,trusted_database,medium,2026-05-24
olympus_c_830l,generic_aa,uses_aa,4,"uses an optical finder as wells as a 1.8"" LCD. It is powered by common 4x AA batteries. C-830L back image by datsusaramode ( Image rights ) C-340R image by Steve Harwood ( Image rights ) Links Olympus D-340R user manual at Manualslib Olympus D-340R user reviews at DPReview.com Retrieved from "" h",Camera-wiki Olympus C-830L,https://camera-wiki.org/wiki/Olympus_C-830L,trusted_database,medium,2026-05-24
olympus_c_860l,generic_aa,uses_aa,4,"Power comes from four AA batteries. Data is stored on SmartMedia cards. An 8MB card is usually bundled with the camera. camera back image by AWCam ( Image rights ) Notes ↑ [Olympus press release, Jan 2000] Links Olympus D-360R user manual at Ma",Camera-wiki Olympus C-860L,https://camera-wiki.org/wiki/Olympus_C-860L,trusted_database,medium,2026-05-24
olympus_fe_115,generic_aa,uses_aa,2,"uses XD cards for storage, and two AA cells for power. 2.8x zoom lens (6.2-17.4 / f3 - 5; 35mm equivalent 38-106mm ) plus 4x digital zoom. Reviews Olympus FE-115 user manual at Manualslib FE-150 and FE-115 Announcement at DPReview.com Olympus FE-115 review",Camera-wiki Olympus FE-115,https://camera-wiki.org/wiki/Olympus_FE-115_/_X-715,trusted_database,medium,2026-05-24
olympus_fe_150,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-150 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_190,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-190 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_200,olympus_li_12b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-200 with lithium-ion battery LI-12B (also LI-10B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_230,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-230 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_240,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-240 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_250,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-250 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_280,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-280 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_290,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-290 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_300,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-300 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_3000,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-3000 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_3010,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-3010 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_320,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-320 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_330,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-330 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_350,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-350 Wide (Olympus FE-350) with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_360,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-360 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_4000,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-4000 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_4010,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-4010 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_4020,olympus_li_70b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-4020 with lithium-ion battery LI-70B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_4030,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-4030 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_4050,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-4050 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_5010,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-5010 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_fe_5030,olympus_li_42b,fully_compatible,1,OM SYSTEM official battery compatibility table lists FE-5030 with lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_sp_100ee,olympus_li_92b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists SP-100EE with compatible lithium-ion battery LI-92B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_sp_565uz,generic_aa,uses_aa,,OM SYSTEM official compact-camera battery table lists SP-565UZ as compatible with AA batteries; quantity is not stated in the table.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_sp_700,olympus_li_42b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists SP-700 with compatible lithium-ion battery LI-42B (also LI-40B).,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_sp_800uz,olympus_li_50b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists SP-800UZ with compatible lithium-ion battery LI-50B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_sp_810uz,olympus_li_50b,fully_compatible,1,Official instruction manual for SP-810UZ: This camera uses one Olympus lithium ion battery (LI-50B).,Olympus SP-810UZ Official Instruction Manual,https://learnandsupport.getolympus.com/sites/default/files/media/files/2018/04/SP-810UZ_Instruction_Manual_EN.pdf,official_manual,high,2026-05-25
olympus_stylus_410,olympus_li_10b,fully_compatible,1,"Battery: rechargeable lithium battery Li-10B Weight: 165 g without battery Dimensions: 99×56×34 mm Links Olympus Stylus 410 user manual at Manualslib Olympus Stylus 410 user reviews at DPReview.com Retrieved from "" https://camera-wiki.org/index.php?title=Olympus_Styl",Camera-wiki Olympus Stylus 410,https://camera-wiki.org/wiki/Olympus_Stylus_410,trusted_database,medium,2026-05-24
olympus_stylus_xz_2,olympus_li_90b,fully_compatible,1,Olympus XZ-2 manual states the camera uses one Olympus LI-90B lithium ion battery.,Olympus XZ-2 instruction manual,https://learnandsupport.getolympus.com/sites/default/files/media/files/2018/04/XZ_2_INST_Eng.pdf,official_manual,high,2026-05-24
olympus_sz_10,olympus_li_50b,fully_compatible,1,OM SYSTEM official SZ-series battery table groups SZ-10 with compatible lithium-ion battery LI-50B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_sz_11,olympus_li_50b,fully_compatible,1,OM SYSTEM official SZ-series battery table groups SZ-11 with compatible lithium-ion battery LI-50B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_sz_15,olympus_li_50b,fully_compatible,1,OM SYSTEM official SZ-series battery table groups SZ-15 with compatible lithium-ion battery LI-50B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_sz_16,olympus_li_50b,fully_compatible,1,OM SYSTEM official SZ-series battery table groups SZ-16 with compatible lithium-ion battery LI-50B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_sz_30mr,olympus_li_50b,fully_compatible,1,OM SYSTEM official SZ-series battery table groups SZ-30MR with compatible lithium-ion battery LI-50B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_1_ihs,olympus_li_92b,fully_compatible,1,OM SYSTEM official LI-92B product description identifies TG-1 iHS among cameras compatible with lithium-ion battery LI-92B.,OM SYSTEM LI-92B Official Product Compatibility,https://explore.omsystem.com/c/en/li-92b-lithium-ion-battery,official_accessory_page,high,2026-05-25
olympus_tg_2_ihs,olympus_li_92b,fully_compatible,1,OM SYSTEM official LI-92B product description identifies TG-2 iHS among cameras compatible with lithium-ion battery LI-92B.,OM SYSTEM LI-92B Official Product Compatibility,https://explore.omsystem.com/c/en/li-92b-lithium-ion-battery,official_accessory_page,high,2026-05-25
olympus_tg_3,olympus_li_92b,fully_compatible,1,OM SYSTEM official LI-92B product description identifies TG-3 among cameras compatible with lithium-ion battery LI-92B.,OM SYSTEM LI-92B Official Product Compatibility,https://explore.omsystem.com/c/en/li-92b-lithium-ion-battery,official_accessory_page,high,2026-05-25
olympus_tg_310,olympus_li_42b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-310 with lithium-ion rechargeable battery LI-42B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-42B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_320,olympus_li_42b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-320 with lithium-ion rechargeable battery LI-42B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-42B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_4,olympus_li_92b,fully_compatible,1,Official instruction manual for TG-4: This camera uses one Olympus lithium-ion battery (LI-92B).,Olympus TG-4 Official Instruction Manual,https://learnandsupport.getolympus.com/sites/default/files/media/files/2018/04/TG-4_Instruction_Manual_EN.pdf,official_manual,high,2026-05-25
olympus_tg_5,olympus_li_92b,fully_compatible,1,Official instruction manual for TG-5: This camera uses one Olympus lithium-ion battery (LI-92B).,Olympus TG-5 Official Instruction Manual,https://learnandsupport.getolympus.com/sites/default/files/media/files/2018/04/TG-5_ENU_00.pdf,official_manual,high,2026-05-25
olympus_tg_610,olympus_li_50b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-610 with lithium-ion rechargeable battery LI-50B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-50B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_630_ihs,olympus_li_50b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-630 iHS with lithium-ion rechargeable battery LI-50B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-50B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_810,olympus_li_50b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-810 with lithium-ion rechargeable battery LI-50B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-50B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_820_ihs,olympus_li_50b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-820 iHS with lithium-ion rechargeable battery LI-50B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-50B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_830_ihs,olympus_li_50b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-830 iHS with lithium-ion rechargeable battery LI-50B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-50B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_850,olympus_li_50b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-850 with lithium-ion rechargeable battery LI-50B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-50B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_860,olympus_li_50b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-860 with lithium-ion rechargeable battery LI-50B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-50B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tg_870,olympus_li_50b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists TG-870 with lithium-ion rechargeable battery LI-50B.,OM SYSTEM Compact Camera Official Battery Compatibility Table - LI-50B,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_tough_tg_6,olympus_li_92b,fully_compatible,1,OM System/Olympus TG-6 specifications list lithium-ion rechargeable battery LI-92B.,OM System Tough TG-6 specifications,https://jp.omsystem.com/product/compact/tg6/spec.html,official_manual,high,2026-05-24
olympus_vg_110,olympus_li_70b,fully_compatible,1,OM SYSTEM official VG-series battery table groups VG-110 (D-700) with compatible lithium-ion battery LI-70B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_vg_120,olympus_li_70b,fully_compatible,1,OM SYSTEM official VG-series battery table groups VG-120 with compatible lithium-ion battery LI-70B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_vg_145,olympus_li_70b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists VG-145 with compatible lithium-ion battery LI-70B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_vh_410,olympus_li_50b,fully_compatible,1,OM SYSTEM official VH-series battery table groups VH-410 with compatible lithium-ion battery LI-50B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_vh_515,olympus_li_50b,fully_compatible,1,OM SYSTEM official VH-series battery table groups VH-515 with compatible lithium-ion battery LI-50B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_vr_320,olympus_li_42b,fully_compatible,1,OM SYSTEM official compact-camera battery table lists VR-320 with compatible lithium-ion battery LI-42B.,OM SYSTEM Official Compact Camera Battery Table,https://support.jp.omsystem.com/jp/support/cs/DI/AccM/DI000409J.html,official_accessory_page,high,2026-05-25
olympus_xz_1,olympus_li_50b,fully_compatible,1,XZ-1 Instruction Manual: This camera uses one Olympus lithium ion battery (LI-50B).,Olympus XZ-1 instruction manual,https://learnandsupport.getolympus.com/sites/default/files/media/files/2018/04/XZ-1_Instruction_Manual_EN.pdf,official_manual,high,2026-05-25
om_system_tough_tg_7,olympus_li_92b,fully_compatible,1,OM System TG-7 Q&A states the camera is included with lithium-ion rechargeable battery LI-92B.,OM System TG-7 Q&A,https://support.jp.omsystem.com/en/support/imsg/digicamera/qa/products/tg7/index.html,official_accessory_page,high,2026-05-24
panasonic_lumix_dc_fz80,panasonic_dmw_bmb9,fully_compatible,1,Panasonic FZ80 pages identify the Li-ion battery pack and DMW-BMB9 battery accessory.,Panasonic DC-FZ80 specifications,https://www.panasonic.com/mea/en/consumer/cameras-camcorders/lumix-digital-cameras/dc-fz80.specs.html,official_manual,high,2026-05-24
